EditorYear	EdiCount	AutCount
32	5	0.0
33	5	0.0
34	2	0.0
35	6	0.0
36	0	0.0
37	1	0.0
38	6	0.0
39	0	0.0
-11	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	77	0.0
1	133	0.0
2	74	0.0
3	166	0.0
4	60	0.0
5	94	0.0
6	157	0.0
7	141	0.045454545454545456
8	72	0.0
9	112	0.047619047619047616
10	121	0.0
11	78	0.0
12	82	0.0
13	52	0.0
14	79	0.0
15	55	0.0
16	149	0.029411764705882353
17	64	0.030303030303030304
18	60	0.03125
19	98	0.0625
20	85	0.4666666666666667
21	98	0.0
22	136	0.03571428571428571
23	107	0.0
24	156	0.043478260869565216
25	154	0.043478260869565216
26	21	0.045454545454545456
27	21	0.0
28	13	0.21052631578947367
29	137	0.0
30	39	0.26666666666666666
-21	0	0.0
-20	0	0.0
-14	1	0.0
-13	0	0.0
-12	3	0.0
-11	0	1.14
-10	1	0.0
-9	3	0.38
-8	0	0.38
-7	9	2.76
-6	3	3.38
-5	3	4.38
-4	2	6.24
-3	9	11.86
-2	13	7.34
-1	6	6.0
0	35	15.26
1	18	14.4
2	30	13.68
3	9	16.92
4	40	7.82
5	37	23.08
6	39	6.48
7	26	17.88
8	41	18.6
9	32	38.1
10	35	4.14
11	22	14.26
12	40	25.32
13	34	9.68
14	18	20.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	12	0.0
1	76	0.0
2	90	0.0
3	93	0.0
4	57	0.0
5	66	0.0
6	1	0.0
7	7	0.0
8	5	0.0
9	36	0.08888888888888889
10	35	0.044444444444444446
11	78	0.0
12	40	0.08888888888888889
13	53	0.0
14	55	0.0
15	20	0.047619047619047616
16	39	0.19047619047619047
17	31	0.04878048780487805
18	20	0.0
19	54	0.0
20	20	0.19444444444444445
21	39	0.058823529411764705
22	49	0.09090909090909091
23	62	0.125
24	60	0.28125
25	69	0.0967741935483871
26	143	0.16666666666666666
27	69	0.2857142857142857
28	134	0.07692307692307693
29	52	1.3181818181818181
-21	0	0.0
-20	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	1	1.0
0	1	0.0
1	1	0.0
2	3	0.0
3	7	0.0
4	8	0.0
5	17	0.0
6	9	0.0
7	4	0.0
8	10	0.0
9	2	0.0
10	4	0.0
11	3	0.0
12	3	0.0
13	6	0.0
14	1	0.0
15	4	0.0
16	7	0.0
17	7	0.0
18	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	3	0.0
-16	2	0.0
-15	0	0.0
-14	0	1.0
-13	0	2.0
-12	1	0.0
-11	0	1.0
-10	0	0.0
-9	1	2.0
-8	2	2.0
-7	1	0.0
-6	7	2.0
-5	1	0.0
-4	3	1.0
-3	1	2.0
-2	3	10.0
-1	11	10.0
0	30	11.0
1	25	8.0
2	26	3.0
3	33	7.0
4	19	3.0
5	36	3.0
6	27	2.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	4.0
-4	1	3.0
-3	9	10.0
-2	22	10.0
-1	15	15.0
0	50	13.0
1	28	10.0
2	51	9.0
3	46	33.0
4	55	23.0
5	84	22.0
6	94	18.0
7	82	27.0
8	71	17.0
9	98	19.0
10	110	23.0
11	136	18.0
12	121	27.0
13	96	27.0
-8	0	0.0
-7	0	0.0
-6	3	2.0
-5	0	5.0
-4	7	1.0
-3	2	4.0
-2	5	1.0
-1	10	10.0
0	9	3.0
1	36	4.0
2	38	5.0
3	17	3.0
4	43	2.0
5	39	3.0
6	34	1.0
7	15	2.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.58
-18	0	1.74
-17	0	3.0
-16	0	4.36
-15	0	6.26
-14	0	6.2
-13	0	1.0
-12	0	2.84
-11	0	1.74
-10	0	1.58
-9	0	2.58
-8	0	1.74
-7	0	1.16
-6	8	1.74
-5	1	3.16
-4	14	2.32
-3	2	1.42
-2	27	6.06
-1	1	1.0
0	4	1.74
1	2	0.0
2	4	2.32
3	5	4.94
4	1	6.96
5	15	0.0
6	6	0.0
7	13	14.0
8	1	6.0
9	44	4.0
10	25	9.0
11	13	0.0
-30	0	0.0
-29	0	0.0
-28	0	0.0
-27	0	0.0
-26	0	0.0
-25	0	0.0
-24	0	0.0
-23	0	0.0
-22	0	0.0
-21	0	0.0
-20	0	0.0
-19	0	0.0
-18	0	0.0
-17	0	0.0
-16	0	0.0
-15	0	0.0
-14	0	0.0
-13	0	0.0
-12	0	0.0
-11	0	0.0
-10	0	0.0
-9	0	0.0
-8	0	0.0
-7	0	0.0
-6	0	0.0
-5	0	0.0
-4	0	0.0
-3	0	0.0
-2	0	0.0
-1	0	0.0
0	42	0.0
1	39	0.0
2	38	0.0
3	50	0.0
4	37	0.0
5	42	0.0
6	84	0.0
7	48	0.020833333333333332
8	81	0.02127659574468085
9	57	0.08695652173913043
10	55	0.044444444444444446
11	100	0.022222222222222223
12	35	0.0
13	63	0.0
14	37	0.0
15	26	0.0
16	48	0.0
17	26	0.0
18	29	0.0
19	52	0.0
20	21	0.0
21	33	0.0
22	30	0.07142857142857142
23	39	0.0
24	26	0.0
25	21	0.0
26	38	0.0
-31	0	0.0
